stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,wheelchair_boarding,location_type,parent_station
8052,Ferme de Baugé,44.77396,-0.583163,,33550,,BAU87R,1,0,BBAUGE
8061,Bordeaux Plage,44.877333,-0.57984,,33075,,BX15A,1,0,BBXPLAG
8062,Bordeaux Plage,44.877221,-0.579098,,33075,,BX15R,1,0,BBXPLAG
8063,IRSA,44.822379,-0.664932,,33281,,IRS48A,1,0,BIRSA
8064,IRSA,44.822226,-0.665175,,33281,,IRS48R,0,0,BIRSA
8065,Photonique,44.786102,-0.631813,,33318,,CPH48A,1,0,BCPHOTO
8071,Tridons,44.84984,-0.620796,,33063,,TRI41A,0,0,BTRIDON
8072,Tridons,44.849818,-0.620643,,33063,,TRI41R,1,0,BTRIDON
8081,Palais de Justice,44.8362,-0.58122,,33063,,JUS05R,0,0,BJUSTI
8101,Mairie de Talence,44.808788,-0.587371,,33522,,MTA10R,1,0,BPARNO
8111,Biblanque,44.879385,-0.646903,,33162,,BIB05R,1,0,BBIBLAN
8121,La Gravière,44.883885,-0.676621,,33200,,LAG30R,1,0,BLAGRAV
8131,Stalingrad (quai Deschamps),44.839135,-0.559455,,33063,,STA19A,1,0,BQDESCH
8132,Stalingrad (Tram A),44.840586,-0.560016,,33063,,STA19R,1,0,BSTALI1
8133,Les Buis,44.778267,-0.53576,,33550,,BUI89A,1,0,BLESBUI
8134,Les Etoiles,44.776647,-0.532584,,33550,,ETO89A,1,0,BLESETO
8141,Lycée St Michel,44.912964,-0.637405,,33056,,LSTM37,1,0,BLSTMIC
8142,Stalingrad,44.840139,-0.559342,,33063,,TST24R,1,0,BTSTALI
8151,Ste Germaine,44.870555,-0.613476,,33069,,LIB46R,1,0,BRMEDOK
8161,Jean Dauguet,44.842242,-0.544071,,33063,,DAU10A,1,0,BDAUG10
8162,Jean Dauguet,44.842333,-0.544026,,33063,,DAU10R,1,0,BDAUG10
8171,Aéroparc,44.850881,-0.692831,,33281,,APH11A,1,0,BPHARE2
8181,Camille Jullian,44.845126,-0.593635,,33063,,GDE03A,0,0,BGDELAU
8191,La Jacquotte,44.820853,-0.531135,,33167,,JAC10A,1,0,BJACQU
8201,Campus Carreire,44.822177,-0.60621,,33063,,CAM24A,1,0,BCAMPUS
8202,Campus Carreire,44.822237,-0.606024,,33063,,CAM24R,1,0,BCAMPUS
8203,La Jacquotte,44.820327,-0.53152,,33167,,LJA10R,1,0,BJACQU
8221,Place Maran,44.875215,-0.553759,,33063,,PMA09A,1,0,BPMARA
8231,Place Maran,44.875724,-0.552764,,33063,,PMA76A,1,0,BMARAN
8232,Blanqui,44.876317,-0.548315,,33063,,BLA25A,0,0,BBLANQ2
8241,Proust,44.897944,-0.721293,,33449,,PRO37R,0,0,BPROU37
8248,Gare Routière,44.896961,-0.721862,,33449,,GROU55,0,0,BGROUT
8255,Capucins,44.828951,-0.568435,,33063,,CAP15R,0,0,BCAPUC
8261,La Sablière,44.885505,-0.674787,,33200,,SAB83A,1,0,BSABL83
8271,Collège Emile Zola,44.869266,-0.671962,,33200,,CEZ83R,1,0,BCEZOLA
8291,Domion,44.855366,-0.624878,,33063,,DOM02A,1,0,BDOMIO3
8381,Ginouilhac,44.915375,-0.652643,,33056,,GIN77R,0,0,BGINOU
8382,Ginouilhac,44.915542,-0.652515,,33056,,GIN77A,0,0,BGINOU
8391,Gilamon,44.911397,-0.643949,,33056,,GLA37R,1,0,BGLAMO
8401,Lavigne,44.847341,-0.564384,,33063,,LAV45A,1,0,BLAVIG
8403,Jean Giono,44.844806,-0.56079,,33063,,NUY45R,1,0,BNUYEN
8404,Jean Giono,44.844871,-0.561023,,33063,,NUY45A,1,0,BNUYEN
8405,Lavigne,44.847434,-0.564289,,33063,,LAV45R,1,0,BLAVIG
8411,Jardin Botanique,44.843233,-0.556472,,33063,,JBO45A,1,0,BJBOTA
8412,Jardin Botanique,44.84359,-0.556849,,33063,,JAB45R,1,0,BBOTANI
8421,Dalon,44.773072,-0.537875,,33550,,DAL15R,1,0,BDALON
8422,Schweitzer,44.773928,-0.532236,,33550,,SCHW15,1,0,BSCHW02
8431,Pyrénées,44.774094,-0.564737,,33550,,PYR15R,1,0,BPYRE15
8432,Pyrénées,44.774215,-0.564618,,33550,,PYR15A,1,0,BPYRE15
8451,Centre Aliénor,44.841654,-0.746484,,33281,,CTR88R,1,0,BCTREAL
8461,Bontemps,44.80672,-0.576188,,33522,,BOT20A,0,0,BBOTEM
8462,Peylanne,44.803707,-0.57906,,33522,,PEL20A,0,0,BPEYLA
8463,Peylanne,44.80368,-0.579071,,33522,,PEL20R,0,0,BPEYLA
8471,Eglise St Augustin,44.833298,-0.611231,,33063,,ESA42A,0,0,BESAUG
8511,Palais de Justice,44.83537,-0.582345,,33063,,PJU04A,0,0,BPJUST
8512,Hôpital St André,44.833212,-0.581904,,33063,,AND04A,0,0,BSANDRE
8541,Jean Jaurès,44.853671,-0.537799,,33119,,JJA31R,1,0,BJJAURE
8542,Jean Jaurès,44.853926,-0.537739,,33119,,JJA31A,1,0,BJJAURE
8543,Cenon Gare,44.855666,-0.536303,,33119,,CEN31R,1,0,BGARECE
8544,Palombes,44.863642,-0.532902,,33249,,PAL40A,1,0,BPALOMB
8545,Banlin,44.863754,-0.537307,,33063,,BAN31A,0,0,BBANLI
8551,République,44.835032,-0.579144,,33063,,TRE16A,1,0,BREPL16
8552,République,44.834739,-0.578999,,33063,,TRE16R,1,0,BREPL16
8561,Acacias,44.835188,-0.687175,,33281,,ACA01R,1,0,BACAC73
8562,Martyrs de la Libération,44.835275,-0.680214,,33281,,MLI01R,0,0,BMLIBE
8563,Les Noyers,44.843941,-0.496484,,33013,,NOY80A,0,0,BNOYERS
8564,Les Noyers,44.844051,-0.49644,,33013,,NOY80R,0,0,BNOYERS
8581,Porte de Bourgogne,44.836649,-0.565036,,33063,,PBO58R,1,0,BPBOURG
8582,Quinconces,44.845668,-0.570726,,33063,,QLO58R,1,0,BQLOU18
8583,Quinconces,44.844036,-0.570471,,33063,,QLO58A,1,0,BQLOU18
8584,Cours du Médoc,44.856035,-0.562783,,33063,,MED58A,1,0,BMEDO46
8591,RP Mitterrand,44.814229,-0.712403,,33281,,RPM30A,1,0,BRPMITT
8601,Faure - Balguerie,44.863261,-0.557526,,33063,,BAS58A,1,0,BBASFLO
8631,Kennedy,44.834809,-0.671165,,33281,,KEN01A,1,0,BKENN01
8632,Kennedy,44.835804,-0.670787,,33281,,KEN01R,1,0,BKENN01
8633,ZA Hippodrome,44.838569,-0.670549,,33281,,ZAPHI,1,0,BZAPHI
8641,Clinique du Sport,44.81729,-0.680872,,33281,,CLI39A,1,0,BCLINIQ
8642,Clinique du Sport,44.817099,-0.680923,,33281,,CLI39R,1,0,BCLINIQ
8643,Lucassot,44.82389,-0.685674,,33281,,LUC39A,1,0,BLUCAS2
8644,Lucassot,44.824595,-0.686151,,33281,,LUC39R,1,0,BLUCAS2
8645,Roland Garros,44.828961,-0.6874,,33281,,RGA39A,1,0,BRGARO2
8646,Roland Garros,44.829726,-0.687969,,33281,,RGA39R,1,0,BRGARO2
8647,Becquerel,44.837916,-0.694018,,33281,,LIN39A,1,0,BLINDBE
8648,Becquerel,44.837733,-0.69412,,33281,,LIN39R,1,0,BLINDBE
8649,Dassault,44.847789,-0.692032,,33281,,DAS39A,1,0,BDASSA4
8650,Dassault,44.847599,-0.692311,,33281,,DAS39R,1,0,BDASSA4
8651,Aéroparc,44.850682,-0.692856,,33281,,AER39R,1,0,BAEROP
8652,Gestform,44.855286,-0.676889,,33281,,GES36R,1,0,BGEFORM
8671,Fondaudège - Muséum,44.847302,-0.580966,,33063,,FMUSEA,1,0,BFMUSEU
8672,Croix de Seguey,44.849704,-0.585008,,33063,,CDSEUA,1,0,BCSEGUE
8712,STAPS,44.793785,-0.615425,,33318,,STAPSR,0,0,BSTAPS
8713,STAPS,44.79327,-0.615189,,33318,,STAPSA,0,0,BSTAPS
8714,St Bruno - Hôtel de Région,44.837373,-0.58925,,33063,,BRU29R,1,0,BBRUN10
8731,Champ de Courses - Treulon,44.876429,-0.621587,,33069,,HIP72A,1,0,BHIPPOD
8741,Cantinolle,44.892302,-0.668195,,33162,,TCTI02,1,0,BTCTI02
8742,Pompe au Breteil,44.885727,-0.64123,,33162,,CAC02A,1,0,BCACAMU
8743,Pompe au Breteil,44.885771,-0.641283,,33162,,CAC02R,1,0,BCACAMU
8744,Hippodrome,44.87356,-0.629945,,33069,,THIP12,1,0,BTHIPO
8751,Sirtéma,44.883043,-0.654899,,33162,,SIR38R,1,0,BSIRTE2
8752,La Clide,44.880945,-0.658667,,33162,,LAC38R,1,0,BLACLID
8753,La Clide,44.880908,-0.658411,,33162,,LAC38A,1,0,BLACLID
8754,Jacques Brel,44.863562,-0.66567,,33162,,JBL38R,0,0,BJBREL
8755,Jacques Brel,44.862814,-0.665938,,33162,,JBL38A,0,0,BJBREL
8756,Cantinolle,44.892323,-0.66812,,33162,,TCAN72,1,0,BTCAN72
8757,Cantinolle,44.892343,-0.668046,,33162,,TCAN83,1,0,BTCAN72
8758,Diane,44.866265,-0.655036,,33162,,DIA72R,1,0,BDIANE2
8759,Diane,44.866138,-0.655053,,33162,,DIA72A,0,0,BDIANE2
8760,Pinsan - Piscine,44.873309,-0.650792,,33162,,PIN72R,1,0,BPINSAN
8761,Pinsan - Piscine,44.873165,-0.650783,,33162,,PIN72A,1,0,BPINSAN
8762,Moulin à Vent,44.885458,-0.638994,,33162,,MVN72A,1,0,BMVENT
8771,Breteil,44.880486,-0.647418,,33162,,BRE72A,1,0,BBRETEI
8781,Lafon,44.882081,-0.702948,,33449,,LAF30A,1,0,BLAFON2
8782,Lafon,44.882083,-0.703151,,33449,,LAF30R,0,0,BLAFON2
8791,Peixotto (Tram B),44.806763,-0.593257,,33522,,PEI10A,1,0,BTPEIXO
8792,Vignes de Bussac,44.888066,-0.674181,,33200,,BUS84A,1,0,BBUSSAC
8793,Vignes de Bussac,44.888571,-0.674189,,33200,,BUS84R,0,0,BBUSSAC
8801,Porte de Bourgogne,44.836418,-0.565781,,33063,,PBORG,0,0,BPBOURG
8813,Phare,44.85338,-0.672924,,33281,,MPHA38,1,0,BMPHARE
8814,Plaine des Sports,44.911412,-0.740808,,33376,,SPO84R,1,0,BSPORTS
8815,Plaine des Sports,44.910995,-0.741706,,33376,,SPO84A,0,0,BSPORTS
8816,ZA Picot,44.904866,-0.745952,,33449,,ZAPICO,0,0,BZAPICO
8821,Prefecture,44.836013,-0.587833,,33063,,PRE26A,0,0,BPREFE
8822,Les Renardeaux,44.848983,-0.664997,,33281,,REN34A,0,0,BRENARX
8831,Galaxie,44.864507,-0.702359,,33449,,GAL30A,1,0,BGALAXI
8832,Galaxie,44.864451,-0.702393,,33449,,GAL30R,1,0,BGALAXI
8851,Iris,44.868159,-0.519791,,33249,,IRIS94,1,0,BTIRIS
8852,Maisons Rouges,44.911439,-0.612877,,33056,,MRO37A,0,0,BROUGES
8853,Maisons Rouges,44.91137,-0.612505,,33056,,MRO37R,1,0,BROUGES
8863,Lycée Charles Peguy,44.889324,-0.62744,,33162,,LYP38A,1,0,BLYPEGU
8881,Foin,44.927601,-0.678473,,33519,,FOI85R,0,0,BFOIN
8882,Domaine de Hontane,44.92181,-0.673957,,33519,,MAT85A,1,0,BMATHYA
8883,Domaine de Hontane,44.921053,-0.673413,,33519,,MAT85R,1,0,BMATHYA
8891,Quai Français Terminus,44.894688,-0.527567,,33032,,QFRA31,1,0,BTQFRAN
8902,Arbousiers,44.915126,-0.674128,,33519,,ARB85R,1,0,BARBOUS
8903,Arbousiers,44.915113,-0.673988,,33519,,ARB85A,1,0,BARBOUS
8904,Route de Germignan,44.910625,-0.713775,,33376,,RGE83R,1,0,BRTEGER
8905,Route de Germignan,44.910827,-0.713675,,33376,,RGE83A,0,0,BRTEGER
8911,Berteaux,44.810453,-0.587568,,33522,,BER43R,1,0,BBERTEA
8912,Berteaux,44.810429,-0.588022,,33522,,BER43A,0,0,BBERTEA
8913,Ste Croix (Tram C/D),44.832175,-0.559825,,33063,,STE58A,1,0,BSTECRO
8914,Ste Croix (Tram C/D),44.832124,-0.559442,,33063,,STE58R,1,0,BSTECRO
8931,Corporeau,44.774804,-0.623428,,33192,,COR86A,1,0,BCORPO
8932,Corporeau,44.774054,-0.624316,,33192,,COR86R,1,0,BCORPO
8951,Dessolies,44.878079,-0.651825,,33162,,DES72A,1,0,BDESSOL
8952,Dessolies,44.878307,-0.651726,,33162,,DES72R,1,0,BDESSOL
8953,Léonard de Vinci,44.782533,-0.653197,,33318,,LDV24A,1,0,BDASSAU
8954,Léonard de Vinci,44.782758,-0.652933,,33318,,LDV24R,1,0,BDASSAU
8961,Cardinal,44.805208,-0.62606,,33318,,CAR87R,1,0,BCARDIN
8971,Faure - Brunet,44.866728,-0.55985,,33063,,LFA04R,1,0,BLFAUR
8972,Bassins à Flot,44.868771,-0.557115,,33063,,BAS04R,1,0,BBASSIF
8973,Bassins à Flot Terminus,44.869275,-0.556589,,33063,,BASS04,1,0,BBASSIN
8981,Cité Chantecrit,44.864943,-0.563247,,33063,,CHA04R,1,0,BCCHANT
8991,Barrière du Médoc (bd Pierre 1er),44.854249,-0.593281,,33063,,BME09R,1,0,BBMEDO
9001,Carnot,44.958396,-0.602639,,33312,,CAR22A,1,0,BCARN22
9002,Aulenti,44.95734,-0.602394,,33312,,AUL22A,1,0,BAULE22
9003,Aulenti,44.957541,-0.602331,,33312,,AUL22R,1,0,BAULE22
9004,Simone Veil,44.955015,-0.602676,,33312,,VEI22A,0,0,BVEIL22
9005,Simone Veil,44.955016,-0.60293,,33312,,VEI22R,0,0,BVEIL22
9007,Fontanieu,44.955015,-0.599046,,33312,,ARD22R,1,0,BARDI22
9008,Fontanieu,44.954094,-0.59938,,33312,,ARD77R,0,0,BARDI22
9009,Lisière du Vignoble,44.9577,-0.600475,,33312,,LIS77R,1,0,BLISVIG
9011,Cérons,44.843058,-0.796116,,33273,,CRO11R,0,0,BCERONS
9012,Cérons,44.843278,-0.796029,,33273,,CRO11A,0,0,BCERONS
9030,Gambetta,44.841568,-0.580473,,33063,,GAMQUI,1,0,BGAMBTQ
9032,Parc du Château,44.838453,-0.652794,,33281,,PCH11A,0,0,BPCHATE
9033,Parc du Château,44.83831,-0.65276,,33281,,PCH11R,0,0,BPCHATE
9042,L'Ecureuil,44.916284,-0.668534,,33519,,ECU37R,1,0,BECUREI
9043,L'Ecureuil,44.916006,-0.668769,,33519,,ECU37A,1,0,BECUREI
9044,Pont du Gail,44.88075,-0.606793,,33075,,PGA29A,0,0,BPGAIL
9045,Tout y Faut,44.864854,-0.489766,,33013,,TYF80A,1,0,BTYFAUT
9047,Gelès,44.913832,-0.66746,,33519,,GEL85A,1,0,BGELES2
9048,Les Amoureux,44.915376,-0.669032,,33519,,AMO85A,1,0,BAMOUR
9050,Coeur Bersol,44.782003,-0.650669,,33318,,CBERSR,1,0,BCBERSO
9051,Coeur Bersol,44.78197,-0.650566,,33318,,CBERSA,1,0,BCBERSO
9052,Lindbergh,44.836626,-0.692704,,33281,,LIN01R,1,0,BLINDB
9053,Village 5,44.79249,-0.614784,,33192,,VI510A,0,0,BVILLA5
9054,Village 5 Terminus,44.792295,-0.614671,,33192,,TVILL5,0,0,BVILL5T
9055,Village 6 IUT,44.790287,-0.61325,,33192,,VI610A,0,0,BV6IUT
9056,Pelouse de Douet,44.826587,-0.613041,,33281,,DOU41A,0,0,BDOUET
9057,François Mitterrand,44.826758,-0.613622,,33281,,FMI41R,0,0,BFMITT
9058,Vettiner,44.81713,-0.50364,,33065,,VET45A,0,0,BBVETTA
9059,Vettiner,44.816553,-0.504769,,33065,,VET45R,0,0,BBVETTR
9062,Pudote,44.922104,-0.733262,,33376,,PUD84A,1,0,BPUDOTE
9063,Pudote,44.922665,-0.732931,,33376,,PUD84R,1,0,BPUDOTE
9064,Place Ravezies,44.866575,-0.574427,,33063,,RAV_09,1,0,BRAVESI
9068,Landegrand Terminus Provisoire,44.959321,-0.614962,,33312,,LANDEP,0,0,BLANDEP
9077,Radio Londres,44.79496,-0.54162,,33039,,RADIOA,0,0,BRADIOL
9078,Radio Londres,44.79407,-0.542691,,33039,,RADIOR,0,0,BRADIOL
9079,Clémentel,44.916846,-0.516886,,33032,,CLE90,1,0,BCLEMEN
9080,Aéroport,44.830344,-0.700815,,33281,,AEROG1,1,0,BAEROG
9081,Aéroport,44.83012,-0.700497,,33281,,AEROG2,1,0,BAEROG
9082,Proust,44.89793,-0.721178,,33449,,PRO03A,0,0,BPROUST
9084,Terres de Bordes,44.821607,-0.553824,,33063,,TDB11R,0,0,BTBORD3
9085,Terres de Borde,44.821773,-0.554265,,33063,,TDB11A,0,0,BTBORD3
9087,Bauducheu,44.822443,-0.559486,,33063,,BAUD10,0,0,BBAUDUC
9088,Bauducheu,44.82241,-0.559408,,33063,,BAU10R,0,0,BBAUDUC
9100,Bois de Bordeaux,44.902237,-0.579502,,33063,,BBX37A,0,0,BBDBX37
9101,Bois de Bordeaux,44.901998,-0.579639,,33063,,BBX37R,0,0,BBDBX37
9102,Palais de Justice,44.836099,-0.583202,,33063,,JUS20A,1,0,BPJU5S
9103,Bazin,44.826555,-0.651172,,33281,,BAZ42A,0,0,BBAZIN2
9104,Bazin,44.826249,-0.651165,,33281,,BAZ42R,0,0,BBAZIN2
9105,Les Fauvettes,44.825006,-0.663141,,33281,,FAU42R,0,0,BFAUVE3
9110,Cracovie,44.869841,-0.575978,,33063,,CRA35A,0,0,BCRACO3
9111,Jean Jaurès,44.872287,-0.678738,,33200,,JJA84A,0,0,BJJAU84
9114,Parc du Cotor,44.780682,-0.616467,,33192,,COT21R,0,0,BPCOTO
9116,Cournalet,44.92691,-0.622704,,33056,,COU22A,0,0,BCOURNA
9117,Cournalet,44.926841,-0.62289,,33056,,COU22R,0,0,BCOURNA
9123,Albret,44.832485,-0.58016,,33063,,ALB16R,1,0,BALBRET
15090,Grand Parc,44.862792,-0.575466,,33063,,SBGPAR,0,0,BGPAR
15120,Jardin Public,44.848232,-0.575324,,33063,,PUBLIC,0,0,BJPUB
BBRIGN,Brignon,44.775456,-0.575053,,33550,,BBRIGN,0,1,
BVERTC,Verts Coteaux,44.834647,-0.51282,,33167,,BVERTC,0,1,
BCLONG,Chemin Long,44.831603,-0.666506,,33281,,BCLONG,0,1,
BBRUYE,Clos des Bruyères,44.815376,-0.691263,,33281,,BBRUYE,0,1,
BLIB55,Mairie du Taillan Médoc,44.904618,-0.669026,,33519,,BLIB55,0,1,
BCHURCH,Churchill,44.833764,-0.627587,,33063,,BCHURCH,0,1,
BCHROUQ,Château Rouquey,44.82806,-0.670838,,33281,,BCHROUQ,0,1,
BFRAT47,Fraternité,44.818396,-0.615477,,33318,,BFRAT47,0,1,
BCDEAU,Gambetta Mériadeck,44.841417,-0.584036,,33063,,BCDEAU,0,1,
BCARES,Les Sources,44.888255,-0.660551,,33162,,BCARES,0,1,
BBALGUE,Balguerie,44.891084,-0.603312,,33075,,BBALGUE,0,1,
BMIREMB,Mirambeau,45.02506,-0.566884,,33004,,BMIREMB,0,1,
BMARTO,Martouret,44.836573,-0.511636,,33167,,BMARTO,0,1,
BROUX,Lestage,44.87463,-0.698115,,33449,,BROUX,0,1,
BGRANE,Granet,44.769799,-0.641248,,33192,,BGRANE,0,1,
BVERDOT,Verdot,44.863155,-0.484167,,33013,,BVERDOT,0,1,
BRIGAI,Rigaillou,44.757647,-0.582617,,33550,,BRIGAI,0,1,
BSQPREV,Square Prévert,44.912278,-0.517969,,33032,,BSQPREV,0,1,
BMONRAB,Monrabeau,44.838694,-0.624555,,33063,,BMONRAB,0,1,
BPEYRO,Peyronnet,44.828157,-0.560741,,33063,,BPEYRO,0,1,
BBERTHE,Polyclinique Bordeaux Nord,44.864746,-0.578746,,33063,,BBERTHE,0,1,
BDPMAYE,Pont de la Maye,44.779668,-0.566027,,33550,,BDPMAYE,0,1,
BCOMB46,Combelongue,44.77686,-0.701222,,33318,,BCOMB46,0,1,
BPICARD,Picardie,44.789722,-0.687571,,33318,,BPICARD,0,1,
BCETE,Cerema,44.886673,-0.741005,,33449,,BCETE,0,1,
BBERLIO,Berlioz,44.824522,-0.628269,,33281,,BBERLIO,0,1,
BMAURIA,Maurian,44.830749,-0.620857,,33063,,BMAURIA,0,1,
BCOTEAU,Les Coteaux,44.911149,-0.517207,,33032,,BCOTEAU,0,1,
BLMAYNE,Le Mayne,45.021785,-0.575807,,33004,,BLMAYNE,0,1,
BSCARNO,Sadi Carnot,44.863847,-0.590379,,33069,,BSCARNO,0,1,
BFAUVE2,Fauvettes,44.860256,-0.497969,,33013,,BFAUVE2,0,1,
BVHUG93,Victor Hugo,44.89753,-0.497695,,33096,,BVHUG93,0,1,
BMCONVA,Maison de Convalescence,44.882291,-0.521476,,33249,,BMCONVA,0,1,
BAVGTA,Avenue Gambetta,44.818588,-0.629203,,33281,,BAVGTA,0,1,
BCAMPEY,Campeyraut,44.826354,-0.597056,,33063,,BCAMPEY,0,1,
BEUSTA,André Eustache,44.811994,-0.640368,,33318,,BEUSTA,0,1,
BVIRGI,Virginia,44.850262,-0.625809,,33063,,BVIRGI,0,1,
BCOTEA,Avenue du Coteau,44.814183,-0.501627,,33065,,BCOTEA,0,1,
BMURAT,Murat,44.847445,-0.626641,,33063,,BMURAT,0,1,
BMCARTY,Mac Carthy,44.838558,-0.621544,,33063,,BMCARTY,0,1,
BCHABRI,Chateaubriand,44.900599,-0.732433,,33449,,BCHABRI,0,1,
BPASTEU,Pasteur,44.845773,-0.598566,,33063,,BPASTEU,0,1,
BRDPOIN,Rond-Point,44.805328,-0.616155,,33318,,BRDPOIN,0,1,
BROSTA,Rostand,44.841101,-0.64339,,33281,,BROSTA,0,1,
BVERSA,Versant,44.832579,-0.514223,,33167,,BVERSA,0,1,
BVILLA,Villa,44.957384,-0.605354,,33312,,BVILLA,0,1,
BMONRE,Côte de Monrepos,44.84457,-0.521618,,33167,,BMONRE,0,1,
BFRANCE,France-Les Castors,44.793862,-0.670363,,33318,,BFRANCE,0,1,
BCHENE2,Les Chênes,44.778535,-0.697353,,33318,,BCHENE2,0,1,
BHORTE,Hortense,44.849736,-0.561356,,33063,,BHORTE,0,1,
BEVA83,Réservoir Lavardens,44.818539,-0.60238,,33522,,BEVA83,0,1,
BVHUG08,Victor Hugo,44.850734,-0.533097,,33119,,BVHUG08,0,1,
BRSTAN,Rue du Stand,44.819603,-0.612465,,33318,,BRSTAN,0,1,
BSEGUI,Seguineau,44.835017,-0.609897,,33063,,BSEGUI,0,1,
BGABARR,Gabarreyre,44.914172,-0.64907,,33056,,BGABARR,0,1,
BLIVRAN,Livran,44.829744,-0.589927,,33063,,BLIVRAN,0,1,
BPSJEAN,Pont Saint Jean,44.834432,-0.550411,,33063,,BPSJEAN,0,1,
BECUS,Rue des Ecus,44.870175,-0.597869,,33069,,BECUS,0,1,
BGERMI,Germignan,44.907724,-0.696473,,33519,,BGERMI,0,1,
BLEYBAR,Leybardie,44.861257,-0.562683,,33063,,BLEYBAR,0,1,
BTUREN,Turenne,44.879938,-0.679455,,33200,,BTUREN,0,1,
BESCAR,Les Escarrets,44.900529,-0.72201,,33449,,BESCAR,0,1,
BLESTO,Lestonnat,44.852246,-0.618954,,33063,,BLESTO,0,1,
BLUCASS,Lucassot,44.824776,-0.684364,,33281,,BLUCASS,0,1,
BSOORS,Soors,44.772317,-0.564371,,33550,,BSOORS,0,1,
BGVENEU,Grand Veneur,44.869899,-0.497823,,33013,,BGVENEU,0,1,
BFAVAR,Farvarque,44.803819,-0.57182,,33550,,BFAVAR,0,1,
BPLATEA,Les Plateaux,44.840448,-0.507775,,33167,,BPLATEA,0,1,
BBAGAT,Bagatelle,44.809083,-0.573895,,33522,,BBAGAT,0,1,
BPMAJOL,Parc de Majolan,44.899299,-0.639917,,33056,,BPMAJOL,0,1,
BCLAP29,Collège Lapierre,44.873903,-0.524366,,33249,,BCLAP29,0,1,
BDURCY,Durcy,44.799462,-0.544151,,33039,,BDURCY,0,1,
BNUMA,Quai Numa Sensine,44.875233,-0.535825,,33249,,BNUMA,0,1,
BDOMIO,Domion,44.855819,-0.626048,,33063,,BDOMIO,0,1,
BLACONE,Lacone,45.000696,-0.500126,,33004,,BLACONE,0,1,
BGELES,Gelès,44.889833,-0.74283,,33449,,BGELES,0,1,
BHLEVQU,Clavé,44.790834,-0.656464,,33318,,BHLEVQU,0,1,
BLESPIA,Lespiault,44.82659,-0.591309,,33063,,BLESPIA,0,1,
BJACQET,Jacquet,44.824311,-0.610558,,33063,,BJACQET,0,1,
BCORNI,Cornier,44.843221,-0.513293,,33167,,BCORNI,0,1,
BRIGAL,Rigal,44.868104,-0.580113,,33069,,BRIGAL,0,1,
BMANEG,Manège,44.83912,-0.587626,,33063,,BMANEG,0,1,
BFAUR47,Fauré,44.816754,-0.618435,,33318,,BFAUR47,0,1,
BCARN21,Les Iris,44.758982,-0.582854,,33550,,BCARN21,0,1,
BVERGN,Vergne-Stade,44.895408,-0.561898,,33063,,BVERGN,0,1,
BETANG,Etangs,44.831581,-0.537353,,33167,,BETANG,0,1,
BPAGNE,Pagneau,44.814132,-0.700197,,33281,,BPAGNE,0,1,
BLBROW,Lewis Brown,44.863246,-0.561061,,33063,,BLBROW,0,1,
BMONDES,Place Mondésir,44.838367,-0.617278,,33063,,BMONDES,0,1,
BRPAIX2,Rue de la Paix,44.850842,-0.522633,,33119,,BRPAIX2,0,1,
BDELACR,Delacroix,45.009637,-0.530809,,33004,,BDELACR,0,1,
BMOZ45,Mozart,44.812078,-0.61645,,33318,,BMOZ45,0,1,
BBERT01,Berthelot,44.8562,-0.571092,,33063,,BBERT01,0,1,
BMORAND,La Morandière (av de Magudas),44.858126,-0.678355,,33200,,BMORAND,0,1,
BFSOURD,Alphonse Dupeux,44.829904,-0.587772,,33063,,BFSOURD,0,1,
BLENOI,Collège L. Lenoir,44.84052,-0.553102,,33063,,BLENOI,0,1,
BCAPUC,Capucins,44.829397,-0.568083,,33063,,BCAPUC,0,1,
BSERPE,Serpent,44.791642,-0.633126,,33318,,BSERPE,0,1,
BPRIVA,Privat,44.824899,-0.598869,,33063,,BPRIVA,0,1,
BECHA9,Le Haillan Rostand,44.858407,-0.668508,,33281,,BECHA9,0,1,
BTESOL,Tournesol,44.82002,-0.696215,,33281,,BTESOL,0,1,
BLEBEC,Le B.E.C,44.793061,-0.61772,,33318,,BLEBEC,0,1,
BLESECU,Glen Ellyn,44.869583,-0.605543,,33069,,BLESECU,0,1,
BBLANQU,Chanzy,44.865973,-0.590547,,33069,,BBLANQU,0,1,
BZICEST,Z.I. de Cestas,44.762452,-0.727986,,33318,,BZICEST,0,1,
BSTAD55,Stade Municipal,44.916445,-0.684642,,33519,,BSTAD55,0,1,
BVERDUN,Verdun,44.860568,-0.612124,,33063,,BVERDUN,0,1,
BSCRIST,Ste Christine,44.880474,-0.685423,,33200,,BSCRIST,0,1,
BMETEO,Météo France,44.831684,-0.693886,,33281,,BMETEO,0,1,
BLEPOUJ,Le Poujeau,44.808991,-0.629007,,33318,,BLEPOUJ,0,1,
BCHEVA,Chevalier,44.842159,-0.593685,,33063,,BCHEVA,0,1,
BTROUGE,Terre Rouge,44.913806,-0.686752,,33519,,BTROUGE,0,1,
BMIGNO,Mignonne,44.775332,-0.595739,,33192,,BMIGNO,0,1,
BLAMA90,Lamartine,44.903862,-0.512806,,33032,,BLAMA90,0,1,
BFRANKL,Franklin,44.798951,-0.586922,,33522,,BFRANKL,0,1,
BCBLEUS,Chardons Bleus,44.835727,-0.640033,,33281,,BCBLEUS,0,1,
